province,sector_dir,subsector,hazard,file,sheet,label,description,weight_pct,relationship,domain
Sabaragamuwa,Livestock,Pig Sheep,Flood,Pig-Sheep_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Sabaragamuwa,Livestock,Pig Sheep,Flood,Pig-Sheep_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Sabaragamuwa,Livestock,Pig Sheep,Flood,Pig-Sheep_Flood.xlsx,Var,E1,Pig Population,20,+,exposure
Sabaragamuwa,Livestock,Pig Sheep,Flood,Pig-Sheep_Flood.xlsx,Var,E2,Sheep Population,20,+,exposure
Sabaragamuwa,Livestock,Pig Sheep,Flood,Pig-Sheep_Flood.xlsx,Var,E3,# of Pig Farmers,10,+,exposure
Sabaragamuwa,Livestock,Pig Sheep,Flood,Pig-Sheep_Flood.xlsx,Var,E4,# of Sheep Farmers,10,+,exposure
Sabaragamuwa,Livestock,Pig Sheep,Flood,Pig-Sheep_Flood.xlsx,Var,E5,Annual Pork Production,40,+,exposure
Sabaragamuwa,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Sabaragamuwa,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Sabaragamuwa,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Sabaragamuwa,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E1,Poultry Population,40,+,exposure
Sabaragamuwa,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E2,No. of Poultry Farmers,20,+,exposure
Sabaragamuwa,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E3,Egg Production (Annual),30,+,exposure
Sabaragamuwa,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E4,% Poultry Farmers from total livestock farmers,10,+,exposure
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E1,Poultry Population,40,+,exposure
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E2,No. of Poultry Farmers,20,+,exposure
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E3,Egg Production (Annual),30,+,exposure
Sabaragamuwa,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E4,% Poultry Farmers from total livestock farmers,10,+,exposure
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,E1,Total Aswedumized paddy  extent,20,+,exposure
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,E2,% paddy land area (from total land area),15,+,exposure
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,E3,"Max # of drought affected People during 1974 to 2022 (1974 -2004, 25%, 2005 -2022, 75%)",20,+,exposure
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,E4,No. of paddy farmers,15,+,exposure
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,E5,% of Paddy farmers from total  Agricultural Operators,15,+,exposure
Sabaragamuwa,Paddy,,Drought,Paddy_Drought.xlsx,Var,E6,% rain-fed paddy lands,15,+,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E1,Total Asweddumized paddy  extent,20,+,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E2,% paddy land area (from total land area),20,+,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E3,No. of paddy farmers,10,+,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E4,% of Paddy farmers from total  Agricultural Operators,10,+,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E5,Water surface area,15,-,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E6,% of water surface area,15,-,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E7,% of forest cover,5,-,exposure
Sabaragamuwa,Paddy,,Flood,Paddy_Flood.xlsx,Var,E8,Annual average rainfall,5,+,exposure
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,E1,Total Population,10,+,exposure
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,E2,%  of HH having Pipe born water-NWSDB Domestic,10,-,exposure
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,E3,"Max # of flood affected People during 1974 to 2023 (1974 -2004, 25%, 2005 -2023, 75%)",30,+,exposure
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,E4,No. of water intake points,20,+,exposure
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,E5,% of HH fed by Safe Wells,15,+,exposure
Sabaragamuwa,Potable Water,,Flood,Potable_Water_Flood.xlsx,Var,E6,% of HH - CBO Connections (Rural Water Supply Project),15,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,H1,Landslide  events (1974 - 2023),50,+,hazard
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),30,+,hazard
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,H3,Cutting failures &  Earth slips (2000 - 2023),20,+,hazard
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E1,Population density in DSD,5,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E2,Total buildings in landslide affected area,5,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E3,Total landslide affected area,45,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E4,% of landslide affected area,15,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E5,Max # of Landslide affected People during 1974 to 2023,10,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E6,No. of water intake points,5,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E7,% HH fed  by wells,5,+,exposure
Sabaragamuwa,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E8,% HH - CBO Connetions ( Rural water supply project),10,+,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E1,Total Population,10,+,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E2,% of HH having Pipe born_NWSDB Domestic,10,-,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E3,"Max # of Drought affected People during 1974 to 2022 (1974 -2004, 25%, 2005 -2022, 75%)",20,+,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E4,No. of water intake points,10,+,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E5,% of HH fed by Safe Well,20,+,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E6,% of HH - CBO Connections,15,+,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E7,% of Water surface area,10,-,exposure
Sabaragamuwa,Potable Water,,Drought,Potable_water_Drought.xlsx,Var,E8,% of forest cover,5,-,exposure
Sabaragamuwa,Tea,,Drought,Tea_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Sabaragamuwa,Tea,,Drought,Tea_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Sabaragamuwa,Tea,,Drought,Tea_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Sabaragamuwa,Tea,,Drought,Tea_Drought.xlsx,Var,E1,Tea extent,50,+,exposure
Sabaragamuwa,Tea,,Drought,Tea_Drought.xlsx,Var,E2,No. of Tea farmers,50,+,exposure
Sabaragamuwa,Tea,,Flood,Tea_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Sabaragamuwa,Tea,,Flood,Tea_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Sabaragamuwa,Tea,,Flood,Tea_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Sabaragamuwa,Tea,,Flood,Tea_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Sabaragamuwa,Tea,,Flood,Tea_Flood.xlsx,Var,E1,Tea extent,50,+,exposure
Sabaragamuwa,Tea,,Flood,Tea_Flood.xlsx,Var,E2,No. of Tea farmers,50,+,exposure
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974 -2004, 25%, 2005 -2022, 75%)",50,+,hazard
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,E1,Total hotels,20,+,exposure
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,E2,Accommodation and food service activities- No.of Establishments,10,+,exposure
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,E3,Accommodation and food service activities- No. of Persons Engaged,10,+,exposure
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,E4,"Arts, entertainment and recreation- No. of Establishments",10,+,exposure
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,E5,"Arts, entertainment and recreation- No. of Persons Engaged",10,+,exposure
Sabaragamuwa,Tourism,,Drought,Tourism_Drought.xlsx,Var,E6,Annual average visitors of main tourism destination,40,+,exposure
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,E1,Total hotels,20,+,exposure
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,E2,Accommodation and food service activities- No. of Establishments,10,+,exposure
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,E3,Accommodation and food service activities- No. of Persons Engaged,10,+,exposure
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,E4,"Arts, entertainment and recreation- No. of Establishments",10,+,exposure
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,E5,"Arts, entertainment and recreation- No. of Persons Engaged",10,+,exposure
Sabaragamuwa,Tourism,,Flood,Tourism_Flood.xlsx,Var,E6,Annual average visitors of Main tourism destinations,40,+,exposure
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,E1,Flood affected main road length,15,+,exposure
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,E2,Flood affected Secondary road length,15,+,exposure
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,E3,Flood affected Track length,45,+,exposure
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,E4,Total railway length,5,+,exposure
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,E5,HH with no proper access road,15,+,exposure
Sabaragamuwa,Transport,,Flood,Transport_Flood.xlsx,Var,E6,Road density,5,-,exposure
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,H1,Landslide  events (1974 - 2023),30,+,hazard
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),30,+,hazard
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,H3,Cutting failures (2000 - 2023),40,+,hazard
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,E1,Landslide affected main road length,30,+,exposure
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,E2,Landslide affected Secondary road length,10,+,exposure
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,E3,Landslide affected Track length,10,+,exposure
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,E4,Landslide affected railway length,5,+,exposure
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,E5,HH with no proper access road,10,+,exposure
Sabaragamuwa,Transport,,Landslide,Transport_Landslide.xlsx,Var,E6,Road density,35,-,exposure
Southern,Coconut,,Drought,Coconut_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Southern,Coconut,,Drought,Coconut_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Southern,Coconut,,Drought,Coconut_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Southern,Coconut,,Drought,Coconut_Drought.xlsx,Var,E1,Coconut  extent,25,+,exposure
Southern,Coconut,,Drought,Coconut_Drought.xlsx,Var,E2,No. of Coconut  farmers,30,+,exposure
Southern,Coconut,,Drought,Coconut_Drought.xlsx,Var,E3,Estate Sector population,20,+,exposure
Southern,Coconut,,Drought,Coconut_Drought.xlsx,Var,E4,% Coconut  extent from total agricultural lands,25,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",40,+,hazard
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),30,+,hazard
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,H3,SPI (Intensity),30,+,hazard
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E1,Total Population,10,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E2,Population density,10,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E3,No. of housing units,10,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E4,Max # of drought affected People during 1974 to 2022 ( But WP only 2005 to 2022),15,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E5,% area under urban classification,10,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E6,% area under human settlements (Urban and rural),15,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E7,% HH with pipe borne water,5,-,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E8,No. of no proper sanitation facilities,5,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E9,% of Roofs consist of Galvanize Sheets,5,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E10,% surface area of water bodies within DS area,5,-,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E11,% of temporary houses,5,+,exposure
Southern,Human Settlement,,Drought,Hu_Se_Drought.xlsx,Var,E12,Human Animal Attacks,5,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",40,+,hazard
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),30,+,hazard
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,20,+,hazard
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,10,+,hazard
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E1,%  of Extent of Major floods affected area,11,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E2,Total buildings in flood affected area,10,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E3,Flood affected human settlement area,15,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E4,Population density,10,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E5,"Max # of flood affected People during  1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",12,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E6,Flood affected  road length,4,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E7,Total area classified as urban,15,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E8,% of Multi Storied Buildings,8,-,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E9,% of houses with vulnerable roofs (Cadjan/Palmirah Roofs),2,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E10,% HH with pipe borne water,5,-,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E11,No. of Flood affected schools,5,+,exposure
Southern,Human Settlement,,Flood,Hu_Se_Flood.xlsx,Var,E12,No. of Public hospitals,3,+,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,H1,Landslide Hazard Index,100,+,hazard
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E1,No. of of buildings in landslide prone area (high and moderate),15,+,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E2,Landslide prone Human Settlements,10,+,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E3,Total of  Landslide  affected area (High and Moderate),10,+,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E4,Max # of landslide affected People during 1974 to 2023,35,+,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E5,landslide affected  road length,5,+,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E6,Road Density,10,-,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E7,Schools  in landslide prone area (high and moderate),5,+,exposure
Southern,Human Settlement,,Landslide,Hu_Se_Landslide.xlsx,Var,E8,# of Public hospitals,10,-,exposure
Southern,Industry,,Drought,Industry_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974 -2004, 25%, 2005 -2022, 75%)",50,+,hazard
