province,main_sector,subsector,hazard,variable_code,action,weight_pct,basis,note
Southern,Livestock Sector,Pig and Sheep Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Livestock Sector,Pig and Sheep Farming,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Water Sector,Potable Water,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Water Sector,Potable Water,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Water Sector,Potable Water,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Water Sector,Potable Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,4.5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (18),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Water Sector,Potable Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,13.5,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (18),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Water Sector,Potable Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Southern,Livestock Sector,Poultry Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Livestock Sector,Poultry Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Livestock Sector,Poultry Farming,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Livestock Sector,Poultry Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Livestock Sector,Poultry Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Livestock Sector,Poultry Farming,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Livestock Sector,Poultry Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Livestock Sector,Poultry Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Livestock Sector,Poultry Farming,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Agriculture Sector,Tea,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Agriculture Sector,Tea,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Agriculture Sector,Tea,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Agriculture Sector,Tea,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Agriculture Sector,Tea,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Agriculture Sector,Tea,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Agriculture Sector,Tea,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Agriculture Sector,Tea,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Agriculture Sector,Tea,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Tourism Sector,,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Tourism Sector,,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Tourism Sector,,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Tourism Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,10,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Tourism Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,30,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Tourism Sector,,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Tourism Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,18,derived: 60% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Tourism Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,12,derived: 40% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Tourism Sector,,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Transportation Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,10,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Transportation Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,30,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Transportation Sector,,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Transportation Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,18,derived: 60% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Transportation Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,12,derived: 40% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Transportation Sector,,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Transportation Sector,,Landslide,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Southern,Transportation Sector,,Landslide,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Livestock Sector,Buffalo Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Buffalo Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Buffalo Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Buffalo Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Buffalo Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Livestock Sector,Buffalo Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Livestock Sector,Cattle Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Cattle Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Cattle Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Cattle Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Cattle Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Livestock Sector,Cattle Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Agriculture Sector,Coconut,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Agriculture Sector,Coconut,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Goat Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Goat Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Goat Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Goat Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Goat Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Livestock Sector,Goat Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Human Settlements Sector,,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Human Settlements Sector,,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Human Settlements Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,3.75,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (15),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Human Settlements Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,11.25,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (15),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Human Settlements Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Uva,Human Settlements Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Human Settlements Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Human Settlements Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,10,derived: 25% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (40),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Human Settlements Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023,add,30,derived: 75% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (40),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Human Settlements Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023,retire,,,superseded by MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023
Uva,Human Settlements Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Human Settlements Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Industry Sector,,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Industry Sector,,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Industry Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,2.5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (10),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Industry Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,7.5,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (10),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Industry Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Uva,Industry Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Industry Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Industry Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,2.5,derived: 25% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (10),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Industry Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023,add,7.5,derived: 75% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (10),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Industry Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023,retire,,,superseded by MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023
Uva,Industry Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Industry Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Water Sector,Irrigation Water,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Water Sector,Irrigation Water,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Water Sector,Irrigation Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,7.5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (30),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Water Sector,Irrigation Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,22.5,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (30),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Water Sector,Irrigation Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Uva,Water Sector,Irrigation Water,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Water Sector,Irrigation Water,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Water Sector,Irrigation Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,2.5,derived: 25% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (10),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Water Sector,Irrigation Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023,add,7.5,derived: 75% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (10),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Water Sector,Irrigation Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023,retire,,,superseded by MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023
Uva,Water Sector,Irrigation Water,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Water Sector,Irrigation Water,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (20),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,15,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (20),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Uva,Livestock Sector,Pig and Sheep Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Pig and Sheep Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Livestock Sector,Pig and Sheep Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Pig and Sheep Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Livestock Sector,Pig and Sheep Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Livestock Sector,Pig and Sheep Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Water Sector,Potable Water,Drought,DROUGHT_EVENTS_1974_TO_2004,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Water Sector,Potable Water,Drought,DROUGHT_EVENTS_2005_TO_2022,add,,component of unweighted DROUGHT_EVENTS_1974_TO_2022; no weight to split,added alongside DROUGHT_EVENTS_1974_TO_2022
Uva,Water Sector,Potable Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (20),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Water Sector,Potable Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,15,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (20),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Uva,Water Sector,Potable Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Uva,Water Sector,Potable Water,Flood,FLOOD_EVENTS_1974_TO_2004,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Water Sector,Potable Water,Flood,FLOOD_EVENTS_2005_TO_2023,add,,component of unweighted FLOOD_EVENTS_1974_TO_2023; no weight to split,added alongside FLOOD_EVENTS_1974_TO_2023
Uva,Water Sector,Potable Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,7.5,derived: 25% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (30),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Water Sector,Potable Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023,add,22.5,derived: 75% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (30),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Uva,Water Sector,Potable Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023,retire,,,superseded by MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023
Uva,Water Sector,Potable Water,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
Uva,Water Sector,Potable Water,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,,component of unweighted VERY_WET_DAYS; no weight to split,added alongside VERY_WET_DAYS
